ID,Vente,Adresse,TypeB,Surface,Prix,Nombre de Chambres,Date Vente
V2424,Avenue de la Gare,Chambéry,Maison,139,613800,6,2020-10-16
V2425,Allée Victor Hugo,Chambéry,Maison,373,1596600,6,2023-04-02
V2426,Place de la Forêt,Chambéry,Maison,500,2145000,9,2022-06-03
V2427,Rue de la Gare,Chambéry,Maison,140,598000,2,2020-08-29
V2428,Avenue de la Mairie,Chambéry,Maison,452,1943400,9,2020-11-28
V2429,Quai du Parc,Chambéry,Maison,288,1219600,2,2023-03-04
V2430,Place de la Gare,Chambéry,Maison,98,451600,8,2022-02-12
V2431,Place de la République,Chambéry,Maison,347,1487400,6,2020-07-15
V2432,Chemin de l'Église,Chambéry,Appartement,129,491500,8,2023-12-15
V2433,Chemin de la Forêt,Chambéry,Appartement,482,1737000,10,2023-10-31
V2434,Avenue Victor Hugo,Chambéry,Appartement,251,913500,7,2022-03-11
V2435,Allée de la Mairie,Chambéry,Appartement,270,955000,2,2020-06-14
V2436,Rue des Lilas,Chambéry,Appartement,92,337000,3,2022-06-13
V2437,Rue de la Liberté,Chambéry,Appartement,95,342500,2,2023-03-26
V2438,Boulevard de la Liberté,Chambéry,Appartement,70,290000,9,2023-02-05
V2439,Boulevard de la Mairie,Chambéry,Appartement,106,401000,6,2023-09-24
V2440,Place de la République,Chambéry,Appartement,146,516000,1,2020-12-07
V2441,Rue des Lilas,Chambéry,Appartement,196,731000,9,2022-07-19
V2442,Quai de la Gare,Saint-Quentin,Villa,88,492000,6,2023-04-20
V2443,Rue de Bellevue,Saint-Quentin,Villa,45,246250,2,2021-03-09
V2444,Allée des Lilas,Saint-Quentin,Villa,93,493250,1,2021-10-23
V2445,Avenue de la Mairie,Saint-Quentin,Villa,373,1993250,7,2020-11-07
V2446,Quai de Bellevue,Saint-Quentin,Villa,398,2129500,8,2020-01-30
V2447,Boulevard des Fleurs,Saint-Quentin,Villa,118,634500,3,2020-03-07
V2448,Quai des Fleurs,Saint-Quentin,Villa,187,1031750,10,2022-01-06
V2449,Place Saint-Martin,Saint-Quentin,Villa,410,2187500,7,2021-06-16
V2450,Chemin du Lac,Saint-Quentin,Villa,31,172750,2,2021-06-09
V2451,Boulevard de la Gare,Saint-Quentin,Villa,492,2603000,4,2022-01-11
V2452,Chemin de la Mairie,Saint-Quentin,Maison,489,2098800,9,2022-12-17
V2453,Place du Parc,Saint-Quentin,Maison,20,94000,2,2023-12-20
V2454,Place du Lac,Saint-Quentin,Maison,347,1507400,10,2021-01-07
V2455,Rue Jean Jaurès,Saint-Quentin,Maison,283,1238600,10,2020-06-21
V2456,Quai Saint-Martin,Saint-Quentin,Maison,310,1307000,1,2021-10-22
V2457,Boulevard des Lilas,Saint-Quentin,Maison,488,2084600,7,2020-09-12
V2458,Quai des Écoles,Saint-Quentin,Maison,394,1704800,10,2023-08-15
V2459,Chemin de Bellevue,Saint-Quentin,Maison,232,1019400,9,2023-07-17
V2460,Quai de la Gare,Saint-Quentin,Maison,64,313800,9,2023-03-26
V2461,Rue de la Forêt,Saint-Quentin,Maison,476,2029200,6,2022-07-12
V2462,Rue Saint-Martin,Saint-Quentin,Appartement,389,1401500,8,2020-02-19
V2463,Allée de la Mairie,Saint-Quentin,Appartement,135,497500,5,2022-09-12
V2464,Allée de l'Église,Saint-Quentin,Appartement,384,1389000,9,2020-07-22
V2465,Place de la Gare,Saint-Quentin,Appartement,77,299500,6,2022-11-05
V2466,Allée des Vignes,Saint-Quentin,Appartement,172,612000,2,2021-04-25
V2467,Rue de la Mairie,Saint-Quentin,Appartement,402,1432000,5,2022-11-05
V2468,Allée des Fleurs,Saint-Quentin,Appartement,106,401000,6,2020-10-08
V2469,Chemin des Champs-Élysées,Saint-Quentin,Appartement,88,338000,6,2022-10-21
V2470,Avenue de la Forêt,Saint-Quentin,Appartement,86,326000,5,2022-09-11
V2471,Rue des Champs-Élysées,Saint-Quentin,Appartement,194,714000,7,2023-12-23
V2472,Rue de la Paix,Pessac,Villa,120,655000,5,2020-10-08
V2473,Allée de la Mairie,Pessac,Villa,429,2282250,6,2020-04-10
V2474,Boulevard de l'Église,Pessac,Villa,246,1326500,7,2020-07-06
V2475,Place de la Mairie,Pessac,Villa,368,1937000,1,2021-03-13
V2476,Avenue du Lac,Pessac,Villa,385,2056250,7,2020-03-05
V2477,Avenue de la Paix,Pessac,Villa,260,1370000,1,2022-05-25
V2478,Allée de la Liberté,Pessac,Villa,125,681250,5,2021-11-20
V2479,Allée de la Liberté,Pessac,Villa,92,493000,2,2021-04-01
V2480,Boulevard de l'Église,Pessac,Villa,241,1300250,7,2022-05-28
V2481,Rue de la Mairie,Pessac,Villa,113,628250,7,2020-05-04
V2482,Allée du Moulin,Pessac,Maison,123,556600,8,2022-04-09
V2483,Avenue de la Liberté,Pessac,Maison,21,118200,6,2020-12-01
V2484,Avenue de la Liberté,Pessac,Maison,415,1778000,7,2022-01-01
V2485,Place des Champs-Élysées,Pessac,Maison,230,981000,3,2021-08-27
V2486,Place de la Mairie,Pessac,Maison,30,136000,2,2022-10-20
V2487,Quai de la Liberté,Pessac,Maison,119,549800,10,2023-05-30
V2488,Quai des Vignes,Pessac,Maison,393,1695600,9,2020-05-19
V2489,Quai de la République,Pessac,Maison,110,477000,3,2023-12-20
V2490,Chemin Saint-Martin,Pessac,Maison,290,1268000,10,2021-12-05
V2491,Chemin du Parc,Pessac,Maison,277,1173400,2,2023-01-10
V2492,Chemin de la Mairie,Pessac,Appartement,111,423500,7,2023-01-20
V2493,Avenue de la Forêt,Pessac,Appartement,496,1761000,5,2021-09-12
V2494,Allée de l'Église,Pessac,Appartement,242,862000,3,2023-07-04
V2495,Avenue de la Gare,Pessac,Appartement,465,1657500,6,2022-07-08
V2496,Rue de la Paix,Pessac,Appartement,269,966500,5,2020-02-03
V2497,Quai de la Paix,Pessac,Appartement,267,954500,4,2021-09-10
V2498,Place des Lilas,Pessac,Appartement,348,1258000,8,2020-09-05
V2499,Rue des Écoles,Pessac,Appartement,96,386000,10,2021-09-28
V2500,Chemin du Moulin,Pessac,Appartement,457,1649500,10,2023-06-18
V2501,Quai de la Paix,Pessac,Appartement,78,308000,7,2023-04-03
V2502,Rue de la Liberté,Vénissieux,Villa,74,398500,2,2023-04-01
V2503,Quai des Écoles,Vénissieux,Villa,105,581250,6,2023-04-08
V2504,Quai de la République,Vénissieux,Villa,349,1862250,6,2021-10-04
V2505,Boulevard de la Paix,Vénissieux,Villa,136,734000,4,2020-08-14
V2506,Place Saint-Martin,Vénissieux,Villa,67,356750,1,2023-11-22
V2507,Rue de la Gare,Vénissieux,Villa,238,1289500,8,2022-04-05
V2508,Rue de la Paix,Vénissieux,Villa,384,2021000,1,2021-11-19
V2509,Quai de la Liberté,Vénissieux,Villa,468,2492000,7,2020-06-14
V2510,Avenue des Vignes,Vénissieux,Villa,444,2341000,2,2021-02-04
V2511,Chemin des Lilas,Vénissieux,Villa,377,2009250,6,2021-01-06
V2512,Place de la Liberté,Vénissieux,Maison,290,1228000,2,2022-04-15
V2513,Rue des Vignes,Vénissieux,Maison,38,194600,7,2023-09-05
V2514,Chemin des Champs-Élysées,Vénissieux,Maison,212,925400,7,2021-11-15
V2515,Avenue de l'Église,Vénissieux,Maison,182,809400,9,2022-02-12
V2516,Quai des Écoles,Vénissieux,Maison,484,2052800,4,2020-12-02
V2517,Avenue Saint-Martin,Vénissieux,Maison,215,933000,6,2023-06-13
V2518,Place des Vignes,Vénissieux,Maison,22,122400,6,2020-11-20
V2519,Avenue de la République,Vénissieux,Maison,133,573600,3,2020-07-31
V2520,Rue du Parc,Vénissieux,Maison,423,1786600,2,2023-03-07
V2521,Place Victor Hugo,Vénissieux,Maison,233,1018600,8,2020-07-01
V2522,Boulevard du Moulin,Vénissieux,Appartement,258,948000,9,2022-09-21
V2523,Quai des Champs-Élysées,Vénissieux,Appartement,386,1376000,5,2021-05-29
V2524,Allée des Champs-Élysées,Vénissieux,Appartement,330,1205000,10,2021-01-13
V2525,Rue Victor Hugo,Vénissieux,Appartement,355,1277500,7,2022-03-20
V2526,Place de l'Opéra,Vénissieux,Appartement,424,1494000,2,2021-07-04
V2527,Rue de la Paix,Vénissieux,Appartement,188,683000,5,2021-09-05
V2528,Allée du Parc,Vénissieux,Appartement,497,1749500,2,2023-06-23
V2529,Rue de la Gare,Vénissieux,Appartement,461,1663500,10,2023-07-30
V2530,Avenue de la Paix,Vénissieux,Appartement,205,762500,9,2020-03-10
V2531,Allée de la Liberté,Vénissieux,Appartement,337,1214500,7,2021-08-05
V2532,Chemin de la Mairie,Cergy,Villa,214,1168500,9,2022-01-17
V2533,Boulevard des Champs-Élysées,Cergy,Villa,35,223750,8,2021-10-03
V2534,Place du Moulin,Cergy,Villa,452,2408000,7,2023-05-02
V2535,Place du Moulin,Cergy,Villa,372,1983000,6,2020-12-13
V2536,Allée des Écoles,Cergy,Villa,492,2633000,10,2020-04-27
V2537,Chemin des Champs-Élysées,Cergy,Villa,316,1669000,2,2021-09-17
V2538,Rue des Fleurs,Cergy,Villa,99,564750,9,2021-08-27
V2539,Boulevard des Champs-Élysées,Cergy,Villa,243,1280750,1,2021-03-19
V2540,Allée Saint-Martin,Cergy,Villa,24,156000,6,2021-02-26
V2541,Rue de la Forêt,Cergy,Villa,235,1273750,8,2021-10-20
V2542,Place des Champs-Élysées,Cergy,Maison,419,1804800,9,2020-04-09
V2543,Rue de l'Opéra,Cergy,Maison,137,620400,9,2021-01-24
V2544,Chemin du Moulin,Cergy,Maison,472,2032400,10,2020-11-06
V2545,Allée de Bellevue,Cergy,Maison,342,1481400,9,2022-03-31
V2546,Boulevard de la Paix,Cergy,Maison,90,408000,6,2022-05-20
V2547,Boulevard de la Paix,Cergy,Maison,63,284600,4,2022-09-16
V2548,Rue de l'Opéra,Cergy,Maison,361,1521200,1,2021-10-26
V2549,Allée Saint-Martin,Cergy,Maison,50,220000,2,2021-03-04
V2550,Chemin de Bellevue,Cergy,Maison,240,1023000,3,2022-04-29
V2551,Allée Victor Hugo,Cergy,Maison,67,301400,4,2020-01-05
V2552,Chemin de l'Opéra,Cergy,Appartement,404,1439000,5,2021-04-15
V2553,Chemin des Fleurs,Cergy,Appartement,117,459500,10,2022-10-08
V2554,Quai de la Paix,Cergy,Appartement,467,1654500,4,2023-08-11
V2555,Avenue des Champs-Élysées,Cergy,Appartement,372,1322000,4,2023-05-14
V2556,Rue Jean Jaurès,Cergy,Appartement,493,1730500,1,2021-09-08
V2557,Avenue de l'Église,Cergy,Appartement,494,1749000,4,2023-11-21
V2558,Allée de la Gare,Cergy,Appartement,141,523500,6,2020-04-15
V2559,Avenue des Champs-Élysées,Cergy,Appartement,188,683000,5,2022-03-29
V2560,Quai de l'Opéra,Cergy,Appartement,324,1184000,10,2022-07-08
V2561,Avenue des Champs-Élysées,Cergy,Appartement,475,1692500,6,2023-11-22
V2562,Rue Jean Jaurès,La Seyne-sur-Mer,Villa,413,2173250,1,2022-07-03
V2563,Quai des Champs-Élysées,La Seyne-sur-Mer,Villa,363,1930750,5,2020-10-23
V2564,Chemin des Vignes,La Seyne-sur-Mer,Villa,264,1406000,4,2020-06-09
V2565,Place du Lac,La Seyne-sur-Mer,Villa,138,744500,4,2022-10-14
V2566,Rue de l'Opéra,La Seyne-sur-Mer,Villa,255,1383750,9,2023-04-23
V2567,Avenue de l'Église,La Seyne-sur-Mer,Villa,415,2203750,5,2023-06-30
V2568,Chemin Saint-Martin,La Seyne-sur-Mer,Villa,338,1779500,1,2020-12-27
V2569,Allée Saint-Martin,La Seyne-sur-Mer,Villa,108,597000,6,2023-07-16
V2570,Allée des Lilas,La Seyne-sur-Mer,Villa,209,1107250,2,2020-10-31
V2571,Place de Bellevue,La Seyne-sur-Mer,Villa,51,297750,6,2021-06-27
V2572,Chemin du Parc,La Seyne-sur-Mer,Maison,208,898600,5,2022-10-26
V2573,Avenue de la Mairie,La Seyne-sur-Mer,Maison,213,929600,7,2020-07-17
V2574,Place de la Liberté,La Seyne-sur-Mer,Maison,500,2130000,6,2022-10-12
V2575,Allée de la Paix,La Seyne-sur-Mer,Maison,372,1597400,7,2020-11-20
V2576,Avenue des Lilas,La Seyne-sur-Mer,Maison,61,276200,4,2023-07-11
V2577,Avenue de l'Opéra,La Seyne-sur-Mer,Maison,212,940400,10,2020-08-02
V2578,Rue des Champs-Élysées,La Seyne-sur-Mer,Maison,436,1866200,7,2022-01-25
V2579,Avenue de la Forêt,La Seyne-sur-Mer,Maison,496,2108200,5,2022-09-05
V2580,Rue de Bellevue,La Seyne-sur-Mer,Maison,326,1414200,9,2023-01-23
V2581,Avenue de la République,La Seyne-sur-Mer,Maison,78,377600,10,2020-12-31
V2582,Place des Vignes,La Seyne-sur-Mer,Appartement,348,1223000,1,2022-05-19
V2583,Quai des Champs-Élysées,La Seyne-sur-Mer,Appartement,310,1100000,3,2021-05-25
V2584,Avenue de la Gare,La Seyne-sur-Mer,Appartement,285,1017500,4,2022-03-03
V2585,Allée du Parc,La Seyne-sur-Mer,Appartement,406,1456000,7,2020-11-04
V2586,Avenue des Écoles,La Seyne-sur-Mer,Appartement,256,906000,2,2021-03-07
V2587,Allée des Vignes,La Seyne-sur-Mer,Appartement,362,1302000,7,2022-05-15
V2588,Quai de la Mairie,La Seyne-sur-Mer,Appartement,245,877500,4,2023-12-26
V2589,Chemin de la Paix,La Seyne-sur-Mer,Appartement,103,410500,10,2020-05-06
V2590,Avenue du Lac,La Seyne-sur-Mer,Appartement,125,477500,8,2022-01-24
V2591,Allée Victor Hugo,La Seyne-sur-Mer,Appartement,283,1005500,3,2023-03-18
V2592,Place des Vignes,Clichy,Villa,457,2419250,4,2021-06-06
V2593,Place de la République,Clichy,Villa,424,2266000,8,2020-06-25
V2594,Quai Jean Jaurès,Clichy,Villa,24,151000,5,2020-05-27
V2595,Chemin de l'Opéra,Clichy,Villa,176,969000,9,2023-04-18
V2596,Place du Moulin,Clichy,Villa,80,470000,10,2020-11-22
V2597,Place de la Mairie,Clichy,Villa,402,2120500,2,2020-02-07
V2598,Allée des Champs-Élysées,Clichy,Villa,81,460250,7,2020-04-30
V2599,Boulevard de la République,Clichy,Villa,202,1105500,9,2021-04-23
V2600,Boulevard de la Liberté,Clichy,Villa,458,2429500,5,2022-12-02
V2601,Allée des Vignes,Clichy,Villa,83,460750,5,2020-01-29
V2602,Avenue de la Paix,Clichy,Maison,289,1233800,4,2022-02-16
V2603,Quai Saint-Martin,Clichy,Maison,461,1966200,6,2023-09-29
V2604,Quai de Bellevue,Clichy,Maison,275,1205000,10,2020-12-19
V2605,Quai de la République,Clichy,Maison,124,540800,4,2023-09-10
V2606,Allée des Vignes,Clichy,Maison,444,1894800,6,2021-09-28
V2607,Allée de l'Opéra,Clichy,Maison,436,1856200,5,2020-08-04
V2608,Chemin de la Liberté,Clichy,Maison,407,1759400,10,2023-06-09
V2609,Quai du Moulin,Clichy,Maison,163,724600,8,2021-07-05
V2610,Place de la Paix,Clichy,Maison,33,143600,1,2020-12-14
V2611,Boulevard de la République,Clichy,Maison,496,2088200,1,2021-04-17
V2612,Allée de Bellevue,Clichy,Appartement,112,397000,1,2022-10-05
V2613,Place du Moulin,Clichy,Appartement,144,514000,2,2023-02-03
V2614,Rue du Lac,Clichy,Appartement,122,442000,3,2020-04-05
V2615,Avenue de la Mairie,Clichy,Appartement,360,1275000,3,2023-05-14
V2616,Rue des Champs-Élysées,Clichy,Appartement,119,426500,2,2023-08-28
V2617,Rue de la Forêt,Clichy,Appartement,175,647500,7,2021-12-12
V2618,Avenue du Moulin,Clichy,Appartement,191,713500,9,2023-11-12
V2619,Quai du Parc,Clichy,Appartement,358,1288000,7,2021-11-17
V2620,Quai de Bellevue,Clichy,Appartement,367,1304500,4,2023-09-26
V2621,Chemin de la Paix,Clichy,Appartement,343,1235500,7,2020-02-19
V2622,Chemin des Vignes,Beauvais,Villa,420,2225000,4,2022-11-09
V2623,Chemin des Fleurs,Beauvais,Villa,421,2215250,1,2023-11-19
V2624,Avenue des Fleurs,Beauvais,Villa,258,1374500,4,2020-03-21
V2625,Chemin de la Mairie,Beauvais,Villa,436,2299000,2,2020-08-15
V2626,Boulevard du Parc,Beauvais,Villa,341,1815250,5,2022-03-15
V2627,Quai de la Forêt,Beauvais,Villa,57,344250,9,2021-04-29
V2628,Allée des Fleurs,Beauvais,Villa,239,1299750,9,2022-11-03
V2629,Quai de la République,Beauvais,Villa,419,2219750,4,2021-11-21
V2630,Avenue Victor Hugo,Beauvais,Villa,65,356250,3,2021-10-19
V2631,Allée du Moulin,Beauvais,Villa,282,1500500,4,2023-08-03
V2632,Chemin de l'Opéra,Beauvais,Maison,446,1918200,9,2021-02-16
V2633,Boulevard du Moulin,Beauvais,Maison,466,1967200,2,2020-07-07
V2634,Allée des Lilas,Beauvais,Maison,391,1647200,1,2021-06-23
V2635,Allée de la Forêt,Beauvais,Maison,33,183600,9,2020-11-13
V2636,Boulevard Victor Hugo,Beauvais,Maison,387,1640400,3,2020-12-08
V2637,Avenue des Vignes,Beauvais,Maison,132,604400,10,2022-08-18
V2638,Avenue Jean Jaurès,Beauvais,Maison,277,1213400,10,2020-09-03
V2639,Boulevard de Bellevue,Beauvais,Maison,111,511200,9,2020-04-23
V2640,Place du Moulin,Beauvais,Maison,455,1961000,10,2023-12-25
V2641,Place des Fleurs,Beauvais,Maison,379,1636800,9,2021-01-04
V2642,Chemin de la Forêt,Beauvais,Appartement,91,343500,5,2021-07-25
V2643,Boulevard de la Liberté,Beauvais,Appartement,34,139000,4,2021-01-06
V2644,Rue de la Liberté,Beauvais,Appartement,434,1559000,8,2023-04-08
V2645,Quai de la Liberté,Beauvais,Appartement,22,107000,6,2020-12-28
V2646,Allée du Parc,Beauvais,Appartement,112,437000,9,2023-01-28
V2647,Rue de Bellevue,Beauvais,Appartement,421,1483500,2,2022-12-29
V2648,Rue du Moulin,Beauvais,Appartement,64,264000,8,2020-03-04
V2649,Boulevard des Fleurs,Beauvais,Appartement,425,1492500,1,2021-12-26
V2650,Place de Bellevue,Beauvais,Appartement,240,870000,6,2023-01-27
V2651,Quai des Écoles,Beauvais,Appartement,178,673000,10,2020-11-15
V2652,Allée des Fleurs,Cholet,Villa,105,576250,5,2023-03-15
V2653,Rue de la République,Cholet,Villa,122,675500,7,2022-05-09
V2654,Chemin de la République,Cholet,Villa,45,281250,9,2021-11-04
V2655,Boulevard de l'Opéra,Cholet,Villa,28,182000,7,2023-08-13
V2656,Avenue du Parc,Cholet,Villa,50,267500,1,2023-11-20
V2657,Place Jean Jaurès,Cholet,Villa,334,1798500,9,2021-08-25
V2658,Quai de la Forêt,Cholet,Villa,338,1819500,9,2022-12-14
V2659,Allée de l'Église,Cholet,Villa,57,314250,3,2022-12-18
V2660,Allée de la Paix,Cholet,Villa,79,434750,4,2020-10-17
V2661,Quai de l'Opéra,Cholet,Villa,453,2383250,1,2021-09-07
V2662,Rue de l'Opéra,Cholet,Maison,395,1669000,2,2022-05-02
V2663,Chemin Victor Hugo,Cholet,Maison,348,1496600,7,2023-02-17
V2664,Chemin des Lilas,Cholet,Maison,106,495200,10,2023-05-26
V2665,Allée de la Forêt,Cholet,Maison,386,1666200,9,2023-10-14
V2666,Boulevard Jean Jaurès,Cholet,Maison,377,1613400,6,2020-10-06
V2667,Rue du Moulin,Cholet,Maison,82,379400,7,2023-10-01
V2668,Place des Champs-Élysées,Cholet,Maison,162,695400,3,2020-08-24
V2669,Avenue de l'Opéra,Cholet,Maison,427,1823400,6,2023-10-25
V2670,Place des Fleurs,Cholet,Maison,173,736600,2,2021-04-22
V2671,Boulevard du Lac,Cholet,Maison,407,1734400,5,2022-12-09
V2672,Allée des Écoles,Cholet,Appartement,162,572000,1,2022-01-06
V2673,Allée Jean Jaurès,Cholet,Appartement,286,1046000,9,2020-01-21
V2674,Allée du Moulin,Cholet,Appartement,27,134500,8,2021-04-15
V2675,Boulevard des Vignes,Cholet,Appartement,291,1033500,3,2020-04-27
V2676,Avenue des Écoles,Cholet,Appartement,415,1482500,6,2023-06-25
V2677,Boulevard de la Forêt,Cholet,Appartement,150,540000,3,2021-04-01
V2678,Boulevard Saint-Martin,Cholet,Appartement,479,1721500,9,2021-03-15
V2679,Quai des Lilas,Cholet,Appartement,376,1336000,4,2021-04-09
V2680,Avenue de la République,Cholet,Appartement,199,721500,5,2021-06-06
V2681,Place de la Liberté,Cholet,Appartement,142,522000,5,2023-11-30
V2682,Rue du Parc,Hyères,Villa,68,387000,6,2022-06-15
V2683,Boulevard du Parc,Hyères,Villa,265,1411250,4,2023-10-13
V2684,Chemin de l'Opéra,Hyères,Villa,181,980250,6,2021-12-25
V2685,Place du Parc,Hyères,Villa,445,2356250,4,2020-10-07
V2686,Boulevard des Vignes,Hyères,Villa,27,151750,2,2023-07-07
V2687,Allée du Lac,Hyères,Villa,425,2266250,7,2021-03-15
V2688,Boulevard des Écoles,Hyères,Villa,310,1632500,1,2023-02-14
V2689,Boulevard des Fleurs,Hyères,Villa,30,167500,2,2023-02-19
V2690,Quai des Vignes,Hyères,Villa,200,1085000,7,2021-05-10
V2691,Avenue du Lac,Hyères,Villa,453,2423250,9,2022-02-05
V2692,Boulevard de la Forêt,Hyères,Maison,500,2130000,6,2022-11-15
V2693,Quai de Bellevue,Hyères,Maison,276,1189200,6,2021-10-18
V2694,Boulevard Victor Hugo,Hyères,Maison,406,1730200,5,2022-04-05
V2695,Quai de la Gare,Hyères,Maison,29,166800,9,2022-08-04
V2696,Quai de l'Opéra,Hyères,Maison,214,913800,3,2020-02-25
V2697,Place de l'Opéra,Hyères,Maison,363,1534600,2,2023-03-19
V2698,Avenue Victor Hugo,Hyères,Maison,242,1036400,4,2023-12-07
V2699,Rue de Bellevue,Hyères,Maison,118,530600,7,2022-11-30
V2700,Allée de la République,Hyères,Maison,99,440800,5,2023-02-28
V2701,Allée de la Forêt,Hyères,Maison,295,1249000,2,2020-01-16
V2702,Quai de la Forêt,Hyères,Appartement,38,183000,10,2020-11-07
V2703,Chemin du Parc,Hyères,Appartement,261,928500,3,2020-06-27
V2704,Rue des Lilas,Hyères,Appartement,232,817000,1,2022-09-16
V2705,Quai des Vignes,Hyères,Appartement,489,1736500,5,2020-04-03
V2706,Rue de la Paix,Hyères,Appartement,203,740500,6,2020-11-17
V2707,Boulevard de la Mairie,Hyères,Appartement,496,1766000,6,2021-09-05
V2708,Chemin de la Paix,Hyères,Appartement,186,661000,2,2021-12-04
V2709,Rue des Champs-Élysées,Hyères,Appartement,198,703000,2,2020-10-08
V2710,Quai de la Mairie,Hyères,Appartement,201,733500,6,2022-10-09
V2711,Avenue du Moulin,Hyères,Appartement,69,251500,2,2022-11-18
V2712,Quai des Fleurs,Ivry-sur-Seine,Villa,448,2397000,9,2023-10-04
V2713,Chemin de l'Église,Ivry-sur-Seine,Villa,277,1469250,3,2021-06-21
V2714,Boulevard de l'Opéra,Ivry-sur-Seine,Villa,293,1568250,6,2022-06-01
V2715,Boulevard de la Mairie,Ivry-sur-Seine,Villa,26,151500,3,2023-12-11
V2716,Rue de la Gare,Ivry-sur-Seine,Villa,212,1128000,3,2023-09-22
V2717,Chemin du Moulin,Ivry-sur-Seine,Villa,420,2255000,10,2023-06-28
V2718,Rue de l'Opéra,Ivry-sur-Seine,Villa,82,450500,4,2022-02-22
V2719,Allée du Parc,Ivry-sur-Seine,Villa,493,2628250,8,2020-09-04
V2720,Chemin du Moulin,Ivry-sur-Seine,Villa,266,1436500,8,2020-08-17
V2721,Place des Fleurs,Ivry-sur-Seine,Villa,297,1609250,10,2021-03-24
V2722,Chemin de l'Opéra,Ivry-sur-Seine,Maison,331,1425200,7,2020-09-09
V2723,Avenue Victor Hugo,Ivry-sur-Seine,Maison,49,245800,8,2023-01-13
V2724,Place Victor Hugo,Ivry-sur-Seine,Maison,283,1233600,9,2022-07-25
V2725,Boulevard de la Gare,Ivry-sur-Seine,Maison,416,1767200,4,2022-07-23
V2726,Quai des Champs-Élysées,Ivry-sur-Seine,Maison,460,1937000,1,2021-04-25
V2727,Place du Lac,Ivry-sur-Seine,Maison,301,1279200,3,2022-04-18
V2728,Rue des Vignes,Ivry-sur-Seine,Maison,25,140000,7,2020-02-29
V2729,Chemin du Moulin,Ivry-sur-Seine,Maison,496,2098200,3,2020-05-23
V2730,Allée de la Liberté,Ivry-sur-Seine,Maison,359,1557800,10,2023-12-18
V2731,Quai de la Forêt,Ivry-sur-Seine,Maison,437,1840400,1,2023-11-16
V2732,Boulevard des Champs-Élysées,Ivry-sur-Seine,Appartement,126,461000,4,2022-09-08
V2733,Chemin de la République,Ivry-sur-Seine,Appartement,227,829500,7,2021-06-19
V2734,Avenue des Écoles,Ivry-sur-Seine,Appartement,356,1266000,4,2021-03-13
V2735,Avenue du Moulin,Ivry-sur-Seine,Appartement,306,1121000,10,2023-04-13
V2736,Rue de la Forêt,Ivry-sur-Seine,Appartement,263,965500,9,2023-06-26
V2737,Boulevard des Champs-Élysées,Ivry-sur-Seine,Appartement,279,1016500,8,2022-05-09
V2738,Allée des Vignes,Ivry-sur-Seine,Appartement,263,925500,1,2023-05-13
V2739,Rue de la Forêt,Ivry-sur-Seine,Appartement,23,100500,4,2022-08-30
